collision_year_x,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,driver_imd_decile,escooter_flag,driver_distance_banding,collision_year_y,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_district,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,high_risk,hour,month
2024,9,0,-1,19,5,1,0,0,1,0,0,0,1,1,-1,9,1,23,5,1598,1,11,4,0,1,2024,34,2,2,6,-1,6,0,6,60,-1,0,-1,-1,-1,-1,-1,0,6,1,1,-1,-1,0,2,1,2,1,1,21,6
2024,9,0,-1,19,3,7,0,1,0,0,0,0,1,1,-1,2,1,22,5,1998,1,6,10,0,1,2024,13,2,3,2,-1,3,65,6,30,-1,19,4,6,0,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,0,20,11
2024,9,0,-1,19,8,4,0,8,0,0,0,0,1,1,-1,6,1,18,4,1496,2,6,6,0,3,2024,7,2,1,7,-1,3,540,3,60,-1,13,4,6,0,-1,-1,0,4,2,2,-1,-1,0,2,1,2,1,0,22,12
2024,9,0,-1,19,1,5,0,0,1,0,7,0,1,1,-1,6,1,20,4,1995,2,10,9,0,2,2024,50,2,1,7,-1,4,3250,3,30,-1,0,-1,6,0,-1,-1,15,1,5,2,-1,-1,0,1,1,2,1,0,15,3
2024,9,0,13,13,4,8,0,0,1,0,1,0,4,1,6,6,1,18,4,1995,2,17,2,0,2,2024,44,3,2,4,-1,3,33,6,40,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,2,0,1,21,3
2024,9,0,-1,19,1,5,0,8,0,0,0,0,1,1,-1,6,2,25,5,1496,2,5,3,0,2,2024,22,2,4,5,-1,3,465,6,60,-1,13,4,4,4348,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,8,10
2024,9,0,-1,19,5,1,0,0,0,0,0,0,2,1,-1,9,1,25,5,1499,1,3,6,0,5,2024,34,3,1,7,-1,1,1,3,50,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,13,2,1,1,1,0,8,9
2024,9,0,18,19,2,6,0,8,1,0,0,0,1,1,6,6,2,21,5,1499,1,8,8,0,1,2024,52,4,1,4,-1,3,39,6,40,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,14,10
2024,9,0,-1,1,1,5,0,8,0,0,0,0,2,9,-1,6,1,21,5,1995,2,7,7,0,3,2024,10,3,1,7,-1,3,694,1,70,-1,-1,4,3,1114,-1,-1,0,1,1,1,-1,-1,0,2,2,2,1,0,14,1
2024,9,0,-1,19,7,3,0,0,0,0,0,0,1,1,-1,9,1,23,5,1995,2,11,2,0,1,2024,13,1,1,6,-1,4,6117,6,30,-1,0,-1,6,0,-1,-1,13,4,5,2,-1,-1,0,1,1,2,1,1,20,12
2024,9,0,-1,9,8,6,0,6,0,0,0,0,3,9,-1,9,2,23,5,1995,2,16,5,0,4,2024,20,2,5,1,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,21,2
2024,9,0,18,19,2,6,0,0,0,0,0,0,1,1,6,6,1,20,4,1995,2,14,5,0,1,2024,62,3,2,2,-1,3,48,3,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,-1,0,0,8,9
2024,9,0,-1,19,5,1,0,8,0,0,0,0,1,9,-1,6,1,20,4,1995,2,15,3,0,3,2024,20,3,1,3,-1,3,453,3,30,-1,13,4,6,0,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,0,7,3
2024,9,0,-1,19,2,6,0,0,0,0,0,0,1,1,-1,9,2,20,4,1995,2,13,3,0,5,2024,6,2,2,5,-1,3,58,6,30,-1,0,-1,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,0,0,2
2024,9,0,-1,19,1,5,0,8,0,0,7,0,1,1,-1,6,1,18,4,1995,2,8,1,0,1,2024,10,3,1,5,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,0,19,10
2024,9,0,-1,19,7,3,0,0,0,0,0,0,0,1,-1,6,1,24,5,1598,2,12,8,0,1,2024,34,4,3,1,-1,4,4525,6,60,-1,16,4,5,0,-1,-1,0,6,2,2,-1,-1,0,2,1,2,1,1,19,10
2024,9,0,18,19,2,6,0,8,0,0,0,0,1,1,6,6,1,19,4,1598,1,12,3,0,1,2024,61,2,1,4,-1,4,4511,1,30,1,0,4,6,0,0,0,0,1,1,1,0,0,0,2,1,-1,0,0,19,8
2024,9,0,-1,19,6,2,0,0,1,0,1,3,1,1,-1,9,1,19,4,1995,2,16,5,0,2,2024,63,1,5,6,-1,4,4300,6,50,-1,0,-1,-1,-1,-1,-1,0,6,1,2,-1,-1,0,2,1,-1,1,1,23,4
2024,9,0,-1,19,6,2,0,0,5,0,4,1,1,1,-1,9,1,20,4,1995,2,17,1,0,5,2024,50,1,1,4,-1,3,30,3,70,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,1,1,0,13,10
2024,9,0,-1,9,5,3,0,1,0,0,0,0,1,1,-1,9,1,20,4,1596,1,17,1,0,3,2024,6,2,4,1,-1,3,56,3,30,-1,16,4,6,0,-1,-1,14,4,2,2,-1,-1,0,1,1,2,1,0,15,1
2024,9,0,4,4,3,7,0,1,0,0,0,0,1,1,2,2,1,25,5,1499,1,7,8,0,1,2024,1,2,1,6,-1,3,308,6,20,9,19,2,6,0,2,5,12,4,1,1,0,0,0,1,1,2,0,0,22,7
2024,9,0,-1,19,5,1,0,8,0,0,1,0,3,1,-1,9,1,18,4,1496,2,8,7,0,3,2024,99,2,1,6,-1,6,0,6,20,-1,16,4,6,0,-1,-1,0,1,5,2,-1,-1,0,1,1,-1,1,0,13,2
2024,9,0,18,19,8,4,0,0,1,0,4,6,3,1,6,6,2,18,4,1598,2,11,2,0,1,2024,54,1,1,3,-1,3,419,3,70,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,1,0,0,18,3
2024,9,0,-1,99,8,3,0,4,9,0,0,0,1,1,-1,6,1,22,5,1995,2,15,2,0,4,2024,50,2,1,4,-1,3,39,1,70,-1,-1,4,3,39,-1,-1,0,1,1,1,-1,-1,0,2,3,2,1,0,14,6
2024,9,0,-1,19,3,7,0,1,0,0,0,0,1,1,-1,9,1,24,5,1995,2,17,8,0,4,2024,13,2,2,5,-1,3,6177,3,40,-1,-1,3,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,1,23,3
2024,9,0,-1,19,1,5,0,0,1,0,0,0,3,1,-1,6,1,22,5,1995,2,9,9,0,1,2024,22,2,5,7,-1,6,0,6,40,-1,0,-1,-1,-1,-1,-1,0,6,1,1,-1,-1,0,2,1,2,1,1,23,8
2024,9,0,-1,4,6,2,0,0,0,0,0,0,2,1,-1,2,1,25,5,1499,1,3,9,0,2,2024,17,2,1,5,-1,3,19,3,70,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,3,1,1,0,7,11
2024,9,0,2,2,0,0,0,0,0,0,0,0,2,1,6,6,1,21,5,1499,1,6,7,0,1,2024,12,4,1,5,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,8,5
2024,9,0,-1,19,5,1,0,0,0,0,0,0,1,1,-1,9,1,25,5,1995,2,14,3,0,1,2024,20,2,1,1,-1,3,4196,6,30,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,19,2
2024,9,0,-1,8,2,8,0,8,0,0,0,0,1,1,-1,9,1,24,5,1995,2,11,-1,0,-1,2024,17,2,1,2,-1,6,0,6,30,-1,13,4,6,0,-1,-1,14,4,1,1,-1,-1,0,1,1,2,1,0,22,9
2024,9,0,99,99,9,9,99,9,9,99,9,99,9,9,6,6,1,24,5,1499,1,7,8,0,2,2024,1,2,1,5,-1,3,308,6,30,9,19,2,4,359,0,1,13,4,1,1,0,0,0,1,3,2,0,1,20,9
2024,9,0,-1,5,5,1,0,8,0,0,0,0,3,1,-1,9,2,25,5,1995,2,9,3,0,4,2024,13,2,2,1,-1,6,0,6,30,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,16,1,1,2,1,1,15,9
2024,9,0,-1,19,5,1,0,0,0,0,0,0,1,1,-1,6,1,25,5,1995,2,13,4,0,3,2024,63,3,1,6,-1,6,0,6,20,-1,0,-1,-1,-1,-1,-1,0,4,2,2,-1,-1,0,2,1,-1,1,1,21,4
2024,9,0,-1,13,4,8,0,0,0,0,0,0,3,1,-1,6,1,24,5,1598,1,11,1,0,1,2024,20,3,1,5,-1,6,0,6,20,-1,0,-1,6,0,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,8,9
2024,9,0,-1,19,2,6,0,0,0,0,0,0,1,1,-1,9,1,20,4,1995,2,17,5,0,1,2024,50,2,1,7,-1,6,0,6,60,-1,0,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,0,2,1,2,1,0,9,8
2024,9,0,-1,19,2,6,0,0,0,0,0,0,3,1,-1,9,1,22,5,1596,1,17,3,0,4,2024,16,2,3,7,-1,3,18,6,40,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,15,2
2024,9,0,18,19,7,3,0,1,0,0,0,0,1,1,6,6,1,25,5,1499,1,6,8,0,4,2024,54,4,1,3,-1,3,303,3,70,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,1,0,0,10,12
2024,9,0,-1,10,8,6,0,8,0,0,0,0,3,1,-1,9,1,25,5,1499,1,4,1,0,2,2024,20,2,1,1,-1,4,4171,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,0,2,5
2024,9,0,-1,19,3,7,0,0,0,0,0,0,1,1,-1,6,1,25,5,1995,2,16,-1,0,-1,2024,20,2,3,2,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,15,4,1,1,-1,-1,0,1,3,2,1,0,23,11
2024,9,0,-1,19,4,8,0,8,0,0,0,0,1,1,-1,9,1,22,5,1995,2,10,5,0,2,2024,14,2,3,3,-1,4,6070,6,30,-1,16,2,4,6071,-1,-1,15,4,1,2,-1,-1,0,1,1,2,1,0,0,4
2024,9,0,-1,19,1,5,0,8,0,0,0,0,3,1,-1,9,1,20,4,2000,2,15,2,0,1,2024,13,1,1,6,-1,4,6380,6,30,-1,18,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,18,1
2024,9,0,-1,13,7,3,0,0,1,4,0,0,3,1,-1,6,2,20,4,1995,2,11,6,0,1,2024,99,2,1,3,-1,3,721,6,40,-1,0,-1,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,-1,1,1,0,8
2024,9,0,17,19,6,5,0,0,1,10,7,4,1,1,6,6,1,20,4,1499,1,9,6,0,1,2024,1,1,3,7,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,4,8,2,0,0,0,1,1,2,0,1,1,6
2024,9,0,-1,19,2,6,0,0,2,0,2,11,1,1,-1,2,1,24,5,1499,1,6,4,0,4,2024,50,1,1,6,-1,4,3263,6,60,-1,0,-1,6,0,-1,-1,0,6,1,1,-1,-1,15,2,1,2,1,0,22,4
2024,9,0,-1,9,7,3,0,8,0,0,0,0,4,1,-1,1,2,20,4,1995,2,11,1,0,3,2024,13,2,3,6,-1,6,0,6,40,-1,13,4,6,0,-1,-1,0,4,1,2,-1,-1,0,2,1,2,1,0,18,12
2024,9,0,15,15,1,5,0,1,0,0,0,0,1,1,6,6,1,20,4,1995,1,16,-1,0,-1,2024,44,2,1,7,-1,6,0,6,30,3,13,4,3,33,0,0,0,1,1,2,0,0,0,1,1,2,0,0,10,10
2024,9,0,9,9,2,8,9,5,5,10,1,5,4,1,6,6,1,18,4,1995,2,16,5,0,3,2024,52,1,2,1,-1,4,4057,6,30,3,13,4,6,0,0,4,14,1,1,1,0,0,0,1,1,2,0,1,13,11
2024,9,0,-1,19,1,1,0,4,0,0,0,0,1,1,-1,6,1,21,5,1598,2,11,9,0,2,2024,63,2,3,7,-1,3,4138,1,30,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,-1,1,1,10,9
2024,9,0,-1,19,7,3,0,1,0,0,0,0,1,1,-1,9,1,25,5,1995,2,14,7,0,2,2024,99,2,2,5,-1,6,0,6,20,-1,16,4,6,0,-1,-1,0,1,2,2,-1,-1,0,2,1,-1,1,1,10,2
2024,9,0,-1,19,5,8,0,1,0,0,0,0,1,1,-1,6,1,23,5,1499,1,8,6,0,2,2024,16,2,1,7,-1,4,1248,6,60,-1,13,4,6,0,-1,-1,0,6,2,2,-1,-1,0,2,1,2,1,0,23,3
2024,9,0,-1,19,3,7,0,4,0,9,0,0,1,1,-1,6,1,25,5,1496,2,8,-1,0,-1,2024,11,1,1,1,-1,3,66,1,60,-1,-1,4,3,1150,-1,-1,0,7,1,2,-1,-1,0,2,1,1,1,1,0,4
2024,9,0,-1,12,1,5,0,0,0,0,0,0,2,1,-1,6,1,24,5,1998,1,5,4,0,2,2024,20,2,1,7,-1,1,6,3,70,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,1,1,1,11,6
2024,9,0,-1,19,6,2,0,0,0,0,0,0,4,1,-1,6,1,21,5,1499,1,7,1,0,2,2024,20,2,1,3,-1,3,441,6,30,-1,0,-1,-1,-1,-1,-1,14,1,1,1,-1,-1,0,1,1,2,1,0,11,4
2024,9,0,16,19,3,7,0,0,0,4,7,11,1,1,6,6,1,19,4,1995,2,14,10,0,2,2024,52,1,4,4,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,2,1,2,0,0,23,10
2024,9,0,-1,19,7,3,0,0,1,0,1,11,1,1,-1,9,2,23,5,1995,2,2,3,0,3,2024,14,1,1,1,-1,1,180,3,70,-1,0,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,0,2,1,1,1,0,11,7
2024,9,0,-1,19,1,5,0,8,0,0,0,0,3,1,-1,6,1,25,5,1499,1,6,2,0,1,2024,33,2,1,7,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,13,10
2024,9,0,-1,19,7,3,0,0,5,0,7,3,3,1,-1,6,1,25,5,1496,2,6,1,0,1,2024,13,1,1,6,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,0,22,11
2024,9,0,-1,1,1,5,0,1,0,4,0,0,4,9,-1,6,1,19,4,1598,2,11,9,0,1,2024,20,4,1,7,-1,6,0,2,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,0,7
2024,9,0,-1,19,5,1,0,8,1,4,1,11,1,1,-1,6,2,20,4,1496,2,7,3,0,4,2024,13,3,4,4,-1,3,647,6,30,-1,16,4,3,647,-1,-1,13,4,2,2,-1,-1,0,1,1,2,1,0,18,2
2024,9,0,10,10,2,8,0,5,0,0,0,0,3,1,6,6,1,25,5,1496,2,9,6,0,1,2024,52,3,1,5,-1,4,4465,6,30,3,13,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,0,0,20,8
2024,9,0,18,19,3,7,0,1,0,0,0,0,3,1,1,1,1,25,5,1995,2,8,1,0,1,2024,5,3,3,6,-1,6,0,3,20,6,16,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,14,10
2024,9,0,18,19,8,4,0,1,5,0,1,5,1,1,6,6,1,23,5,1995,2,9,6,0,1,2024,54,1,1,7,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,16,5
2024,9,0,18,19,5,1,0,2,5,0,2,10,4,1,6,6,1,17,4,1995,2,17,2,0,5,2024,52,1,1,4,-1,6,0,6,60,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,20,5
2024,9,0,13,13,2,6,0,0,0,0,0,0,1,1,1,1,2,22,5,1995,1,14,4,0,1,2024,12,2,1,5,-1,3,1238,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,0,0,7,6
2024,9,0,9,9,3,1,0,6,0,0,0,0,3,1,6,6,2,22,5,1995,2,9,4,0,1,2024,43,2,1,3,-1,6,0,6,30,3,13,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,0,0,21,11
2024,9,0,-1,19,4,6,0,8,1,10,0,0,3,9,-1,9,1,20,4,1995,2,9,1,0,1,2024,20,2,3,5,-1,6,0,3,30,-1,17,2,3,34,-1,-1,15,4,1,1,-1,-1,0,1,1,2,1,1,0,4
2024,9,0,-1,7,1,3,0,3,0,0,1,0,3,1,-1,6,1,22,5,1995,1,13,4,0,4,2024,35,2,4,7,-1,3,1139,1,40,-1,-1,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,20,7
2024,9,0,-1,19,7,3,0,8,2,0,3,10,1,1,-1,9,2,19,4,1598,1,10,9,0,1,2024,10,1,4,1,-1,3,1058,3,40,-1,13,2,4,1316,-1,-1,14,4,2,2,-1,-1,0,1,1,2,1,0,22,7
2024,9,0,2,2,0,0,0,0,0,0,0,0,3,1,6,6,1,25,5,1499,1,2,7,0,2,2024,52,2,1,6,-1,3,432,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,3,2,0,0,19,8
2024,9,0,-1,14,7,3,0,0,2,0,1,11,1,1,-1,6,1,20,4,1995,2,18,1,0,5,2024,4,6,1,2,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,1,1,12
2024,9,0,18,19,7,3,0,0,0,0,7,4,3,1,2,2,2,25,5,1496,2,9,5,0,5,2024,55,2,2,7,-1,3,37,6,50,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,16,6
2024,9,0,-1,9,5,3,0,8,0,0,0,0,1,9,-1,6,1,19,4,1995,1,13,4,0,1,2024,46,2,2,4,-1,6,0,6,60,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,23,7
2024,9,0,-1,9,3,1,0,2,0,0,0,0,1,1,-1,9,1,20,4,1995,2,15,5,0,2,2024,14,2,1,1,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,21,6
2024,9,0,-1,19,4,8,0,8,2,0,1,0,1,1,-1,6,2,24,5,1995,2,9,1,0,5,2024,99,2,5,3,-1,3,1,3,60,-1,13,4,3,1107,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,1,10,7
2024,9,0,-1,13,2,6,0,8,0,0,0,0,3,1,-1,6,1,24,5,1995,2,6,1,0,1,2024,31,2,1,4,-1,3,6200,6,30,-1,13,2,6,0,-1,-1,14,1,1,1,-1,-1,0,1,2,2,1,0,14,11
2024,9,0,99,99,9,9,99,9,9,99,9,99,1,9,6,6,1,21,5,1598,1,11,5,0,1,2024,1,2,1,4,-1,3,409,1,30,2,0,4,3,409,9,5,15,1,1,1,0,0,0,1,3,2,0,0,12,5
2024,9,0,-1,9,3,1,0,6,0,0,0,0,3,2,-1,2,1,24,5,1496,2,7,6,0,1,2024,16,1,1,5,-1,6,0,6,30,-1,16,3,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,16,7
2024,9,0,-1,19,1,5,0,0,0,0,0,0,1,1,-1,6,2,25,5,1496,2,7,1,0,4,2024,14,2,1,1,-1,1,1,3,70,-1,0,-1,-1,-1,-1,-1,0,6,1,2,-1,-1,0,2,1,1,1,0,23,2
2024,9,0,-1,19,6,2,0,8,1,0,0,0,1,1,-1,2,2,24,5,1496,2,2,7,0,1,2024,10,2,2,6,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,2,-1,-1,0,1,2,2,1,0,8,3
2024,9,0,-1,10,4,2,0,8,0,0,0,0,1,1,-1,6,1,19,4,1995,2,9,6,0,4,2024,22,6,2,1,-1,3,5,6,60,-1,13,4,6,0,-1,-1,0,6,1,1,-1,-1,0,2,1,2,1,0,18,11
2024,9,0,18,19,8,4,0,8,0,0,0,0,1,1,6,6,2,19,4,1499,1,1,4,0,1,2024,62,2,2,4,-1,3,4063,1,60,1,0,4,4,4281,0,0,0,4,1,4,0,0,0,1,1,-1,0,0,21,1
2024,9,0,-1,19,7,3,0,8,0,10,7,11,1,1,-1,6,2,19,4,1499,1,5,1,0,1,2024,20,2,1,4,-1,6,0,6,30,-1,13,4,6,0,-1,-1,17,1,1,1,-1,-1,0,1,1,2,1,0,15,3
2024,9,0,18,19,7,3,0,0,0,7,0,0,1,1,6,6,1,19,4,1995,2,12,1,0,1,2024,44,2,1,5,-1,3,3024,6,30,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,2,0,0,18,10
2024,9,0,-1,4,5,1,0,1,0,0,0,0,1,2,-1,9,1,23,5,1995,2,15,10,0,3,2024,20,1,1,7,-1,6,0,6,30,-1,16,2,6,0,-1,-1,0,4,5,2,-1,-1,0,1,1,2,1,0,20,12
2024,9,0,18,19,8,4,0,0,0,0,7,11,4,1,6,6,1,21,5,1995,2,10,7,0,3,2024,55,3,4,2,-1,3,35,6,60,0,0,-1,0,-1,0,0,0,1,5,2,0,0,0,2,1,1,0,1,13,1
2024,9,0,-1,19,7,5,0,0,0,0,0,0,1,1,-1,6,1,23,5,1598,1,11,3,0,1,2024,47,2,2,1,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,11,8
2024,9,0,-1,6,8,4,0,8,0,0,0,0,1,1,-1,6,1,21,5,1995,2,12,5,0,1,2024,20,13,1,6,-1,6,0,6,30,-1,19,4,6,0,-1,-1,0,6,1,1,-1,-1,0,1,1,2,1,0,2,12
2024,9,0,10,10,1,5,0,1,0,0,0,0,2,1,6,6,2,24,5,1995,2,9,-1,0,-1,2024,60,2,4,1,-1,3,496,6,60,3,13,4,6,0,0,0,0,7,4,1,0,0,0,2,1,-1,0,0,19,3
2024,9,0,-1,-1,-1,-1,-1,0,-1,-1,-1,0,2,1,-1,6,2,24,5,1598,2,10,-1,0,-1,2024,10,2,1,1,-1,3,1018,6,30,-1,0,-1,4,1299,-1,-1,0,1,1,1,-1,-1,0,2,2,2,1,0,11,7
2024,9,0,-1,19,1,5,0,0,0,0,5,6,3,1,-1,9,2,21,5,1598,1,11,10,0,5,2024,3,1,1,2,-1,1,6,3,70,-1,0,-1,6,0,-1,-1,0,1,2,5,-1,-1,0,2,1,1,1,0,10,6
2024,9,0,18,19,7,2,0,0,0,0,0,0,1,1,6,6,2,25,5,1998,1,0,7,0,3,2024,52,2,2,2,-1,4,3081,6,30,0,0,-1,0,-1,0,0,0,1,2,2,0,0,0,2,1,2,0,1,10,11
2024,9,0,-1,19,5,1,0,3,0,0,0,0,1,1,-1,9,2,21,5,1995,2,14,6,0,1,2024,50,3,1,6,-1,3,374,3,30,-1,19,2,3,374,-1,-1,17,1,2,2,-1,-1,0,1,1,2,1,0,10,4
2024,9,0,-1,19,3,7,0,0,1,0,0,0,2,1,-1,9,1,18,4,1995,2,17,3,0,2,2024,50,1,1,3,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,0,20,2
2024,9,0,18,19,7,3,0,3,1,10,0,0,1,1,6,6,1,20,4,1496,2,9,4,0,2,2024,1,1,1,7,-1,3,104,7,30,1,0,4,3,406,0,0,0,4,1,2,0,0,0,2,1,2,0,0,21,11
2024,9,0,14,14,1,6,0,1,0,0,0,0,1,1,6,6,1,25,5,1598,1,10,5,0,1,2024,7,3,1,1,-1,5,0,6,30,3,13,4,5,0,0,0,0,1,1,2,0,0,0,1,1,2,0,0,12,2
2024,9,0,-1,19,5,1,0,1,0,0,0,0,1,1,-1,9,1,20,4,1995,2,11,-1,0,-1,2024,99,2,3,2,-1,4,9157,6,60,-1,16,3,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,1,14,8
2024,9,0,18,19,8,4,0,1,0,0,0,0,0,1,6,6,1,25,5,1686,2,11,-1,0,-1,2024,60,3,1,1,-1,3,528,6,60,3,13,4,6,0,0,0,0,1,1,2,0,0,0,2,1,-1,0,0,9,12
2024,17,4,-1,19,3,8,0,2,0,0,0,0,1,1,-1,1,1,20,4,6788,2,1,1,0,2,2024,3,2,1,7,-1,6,0,6,60,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,15,7
2024,17,0,-1,5,3,7,-1,0,0,0,0,0,0,1,-1,1,1,25,5,6788,2,1,4,0,4,2024,50,3,2,6,-1,3,30,3,70,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,1,1,0,12,8
2024,17,4,-1,9,1,7,0,8,0,0,0,0,1,1,-1,1,1,22,5,6788,2,2,8,0,1,2024,99,2,1,7,-1,4,8030,3,30,-1,16,2,4,8050,-1,-1,15,1,1,1,-1,-1,0,1,1,-1,1,0,15,9
2024,3,0,-1,4,4,8,0,1,1,0,0,0,1,1,-1,6,1,19,4,123,1,8,3,0,1,2024,20,2,1,7,-1,3,452,6,40,-1,-1,4,3,5,-1,-1,0,1,1,1,-1,-1,15,2,1,2,1,0,15,1
2024,3,0,15,15,5,1,0,0,1,0,0,0,1,1,6,6,1,21,5,125,1,4,10,0,1,2024,12,2,1,7,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,1,5,2,0,0,0,2,1,2,0,0,10,12
2024,3,0,-1,19,5,1,0,6,0,0,0,0,1,1,-1,1,1,21,5,125,1,3,9,0,2,2024,42,2,1,7,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,20,3
2024,3,0,-1,19,1,5,0,8,0,0,0,0,1,1,-1,9,1,17,4,125,1,8,1,0,1,2024,14,2,1,7,-1,6,0,6,20,-1,16,2,6,0,-1,-1,15,1,1,2,-1,-1,0,1,1,2,1,1,9,2
2024,3,0,18,19,8,2,0,8,1,0,0,0,1,1,2,2,1,21,5,125,1,8,1,0,1,2024,55,2,1,6,-1,3,35,1,40,1,0,4,3,35,0,0,0,1,1,1,0,0,0,1,1,2,0,0,8,4
2024,3,0,-1,19,7,3,0,8,0,0,0,0,0,1,-1,6,1,17,4,125,1,6,1,0,1,2024,63,1,1,7,-1,4,4304,1,40,-1,-1,4,4,4304,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,1,18,3
2024,3,0,-1,19,1,1,9,0,0,0,0,0,4,1,-1,9,1,18,4,125,1,5,2,0,1,2024,13,1,1,7,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,16,8
2024,3,0,-1,19,7,3,0,1,2,0,0,0,1,1,-1,6,2,18,4,125,1,6,9,0,1,2024,50,2,1,2,-1,3,3082,6,40,-1,13,4,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,2,1,0,13,11
